Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,66,12,T:System.Drawing.Bitmap,,,,,"_players = new List<Player>              {                  new Player(playerXName, Properties.Resources.x),                  new Player(playerOName, Properties.Resources.o)              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,66,12,T:System.Drawing.Bitmap,,,,,"_players = new List<Player>              {                  new Player(playerXName, Properties.Resources.x),                  new Player(playerOName, Properties.Resources.o)              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,65,12,T:System.Windows.Forms.Panel,,,,,_chessBoard = chessBoard;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,37,31,T:System.Windows.Forms.Panel,,,,,_chessBoard
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,63,8,T:System.Windows.Forms.Panel,,,,,"public ChessBoardManager(Panel chessBoard, string playerXName, string playerOName)          {              _chessBoard = chessBoard;              _players = new List<Player>              {                  new Player(playerXName, Properties.Resources.x),                  new Player(playerOName, Properties.Resources.o)              };                CurrentPlayerIndex = 0;              MoveCount = 0;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,66,12,T:System.Drawing.Bitmap,,,,,"_players = new List<Player>              {                  new Player(playerXName, Properties.Resources.x),                  new Player(playerOName, Properties.Resources.o)              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,66,12,T:System.Drawing.Bitmap,,,,,"_players = new List<Player>              {                  new Player(playerXName, Properties.Resources.x),                  new Player(playerOName, Properties.Resources.o)              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,65,12,T:System.Windows.Forms.Panel,,,,,_chessBoard = chessBoard;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,13,8,T:System.Drawing.Image,,,,,"public TurnChangedEventArgs(string currentPlayerName, Image currentPlayerMark, int currentPlayerIndex)          {              CurrentPlayerName = currentPlayerName;              CurrentPlayerMark = currentPlayerMark;              CurrentPlayerIndex = currentPlayerIndex;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,16,12,T:System.Drawing.Image,,,,,CurrentPlayerMark = currentPlayerMark;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,10,46,T:System.Drawing.Image,,,,,private set;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,10,41,T:System.Drawing.Image,,,,,get;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,10,8,T:System.Drawing.Image,,,,,public Image CurrentPlayerMark
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,13,8,T:System.Drawing.Image,,,,,"public TurnChangedEventArgs(string currentPlayerName, Image currentPlayerMark, int currentPlayerIndex)          {              CurrentPlayerName = currentPlayerName;              CurrentPlayerMark = currentPlayerMark;              CurrentPlayerIndex = currentPlayerIndex;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,GameCaro\GameCaro.csproj,File,GameCaro\ChessBoardManager.cs,16,12,T:System.Drawing.Image,,,,,CurrentPlayerMark = currentPlayerMark;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,320,8,T:System.Windows.Forms.FormClosingEventArgs,,,,,"private void Form1_FormClosing(object sender, FormClosingEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.DialogResult,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.DialogResult,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,F:System.Windows.Forms.DialogResult.OK,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,F:System.Windows.Forms.MessageBoxIcon.Question,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,F:System.Windows.Forms.MessageBoxButtons.OKCancel,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.MessageBox,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,T:System.Windows.Forms.DialogResult,,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,327,12,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"if (MessageBox.Show(""Bạn có chắc muốn thoát?"", ""Xác nhận"", MessageBoxButtons.OKCancel, MessageBoxIcon.Question) != DialogResult.OK)              {                  e.Cancel = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,316,16,M:System.Windows.Forms.Control.Show,,,,,Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,305,24,M:System.Windows.Forms.Form.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,302,20,T:System.Windows.Forms.DialogResult,,,,,if (loginForm.ShowDialog(this) != DialogResult.OK || loginForm.LoggedInUser == null)                      {                          _forceClose = true;                          Close();                          return;                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,302,20,T:System.Windows.Forms.DialogResult,,,,,if (loginForm.ShowDialog(this) != DialogResult.OK || loginForm.LoggedInUser == null)                      {                          _forceClose = true;                          Close();                          return;                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,302,20,F:System.Windows.Forms.DialogResult.OK,,,,,if (loginForm.ShowDialog(this) != DialogResult.OK || loginForm.LoggedInUser == null)                      {                          _forceClose = true;                          Close();                          return;                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,302,20,T:System.Windows.Forms.DialogResult,,,,,if (loginForm.ShowDialog(this) != DialogResult.OK || loginForm.LoggedInUser == null)                      {                          _forceClose = true;                          Close();                          return;                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,302,20,M:System.Windows.Forms.Form.ShowDialog(System.Windows.Forms.IWin32Window),,,,,if (loginForm.ShowDialog(this) != DialogResult.OK || loginForm.LoggedInUser == null)                      {                          _forceClose = true;                          Close();                          return;                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,297,12,M:System.Windows.Forms.Control.Hide,,,,,Hide();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,291,16,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, ""Không thể tải lịch sử trận: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,286,20,T:System.Windows.Forms.DialogResult,,,,,form.ShowDialog(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,286,20,M:System.Windows.Forms.Form.ShowDialog(System.Windows.Forms.IWin32Window),,,,,form.ShowDialog(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,275,16,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, ""Không thể tải bảng xếp hạng: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,270,20,T:System.Windows.Forms.DialogResult,,,,,form.ShowDialog(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,270,20,M:System.Windows.Forms.Form.ShowDialog(System.Windows.Forms.IWin32Window),,,,,form.ShowDialog(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,F:System.Windows.Forms.MessageBoxIcon.Information,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,260,12,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, ""Đối thủ hiện tại: "" + _playerTwoName, ""Thông báo"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,259,12,T:System.Windows.Forms.TextBox,,,,,"_playerTwoName = string.IsNullOrWhiteSpace(txtBoxIP.Text) ? ""Guest"" : txtBoxIP.Text.Trim();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,259,12,P:System.Windows.Forms.TextBox.Text,,,,,"_playerTwoName = string.IsNullOrWhiteSpace(txtBoxIP.Text) ? ""Guest"" : txtBoxIP.Text.Trim();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,259,12,T:System.Windows.Forms.TextBox,,,,,"_playerTwoName = string.IsNullOrWhiteSpace(txtBoxIP.Text) ? ""Guest"" : txtBoxIP.Text.Trim();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,259,12,P:System.Windows.Forms.TextBox.Text,,,,,"_playerTwoName = string.IsNullOrWhiteSpace(txtBoxIP.Text) ? ""Guest"" : txtBoxIP.Text.Trim();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,254,12,M:System.Windows.Forms.Form.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,243,16,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, ""Không thể lưu kết quả hết giờ: "" + ex.Message, ""Lỗi"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,239,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, loser + "" đã hết thời gian. Người thắng: "" + winner, ""Hết giờ"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,239,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, loser + "" đã hết thời gian. Người thắng: "" + winner, ""Hết giờ"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,239,16,F:System.Windows.Forms.MessageBoxIcon.Information,,,,,"MessageBox.Show(this, loser + "" đã hết thời gian. Người thắng: "" + winner, ""Hết giờ"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,239,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, loser + "" đã hết thời gian. Người thắng: "" + winner, ""Hết giờ"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.cs,239,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, loser + "" đã hết thời gian. Người thắng: "" + winner, ""Hết giờ"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
